date,price
19/10/1994,16.275
20/10/1994,16.575
21/10/1994,16.35
24/10/1994,16.475
25/10/1994,16.475
26/10/1994,16.875
27/10/1994,17.075
28/10/1994,17.175
31/10/1994,17.125
01/11/1994,17.45
02/11/1994,17.575
03/11/1994,17.75
04/11/1994,18.05
07/11/1994,17.775
08/11/1994,17.375
09/11/1994,17.55
10/11/1994,17.175
11/11/1994,17.425
14/11/1994,17.25
15/11/1994,16.975
16/11/1994,16.75
17/11/1994,16.525
18/11/1994,16.5
21/11/1994,17.25
22/11/1994,17.2
23/11/1994,16.925
24/11/1994,16.95
25/11/1994,17
28/11/1994,17
29/11/1994,16.925
30/11/1994,17.025
01/12/1994,16.975
02/12/1994,16.4
05/12/1994,15.925
06/12/1994,16.05
07/12/1994,15.875
08/12/1994,16.125
09/12/1994,16.075
12/12/1994,15.975
13/12/1994,15.675
14/12/1994,15.775
15/12/1994,15.6
16/12/1994,15.475
19/12/1994,15.575
20/12/1994,15.725
21/12/1994,15.575
22/12/1994,15.6
23/12/1994,15.55
28/12/1994,16.225
29/12/1994,16.125
30/12/1994,16.225
03/01/1995,15.875
04/01/1995,15.825
05/01/1995,16.1
06/01/1995,16.175
09/01/1995,16.075
10/01/1995,16
11/01/1995,16.4
12/01/1995,16.475
13/01/1995,16.2
16/01/1995,16.375
17/01/1995,16.875
18/01/1995,17.15
19/01/1995,17.175
20/01/1995,17.225
23/01/1995,17.05
24/01/1995,17.15
25/01/1995,16.975
26/01/1995,16.725
27/01/1995,16.375
30/01/1995,16.675
31/01/1995,16.9
01/02/1995,17.1
02/02/1995,17.075
03/02/1995,17.4
06/02/1995,17.125
07/02/1995,17
08/02/1995,17.025
09/02/1995,16.85
10/02/1995,16.95
13/02/1995,16.85
14/02/1995,17.075
15/02/1995,17
16/02/1995,17.175
17/02/1995,17.4
20/02/1995,17.425
21/02/1995,17.225
22/02/1995,17.1
23/02/1995,17.1
24/02/1995,17.1
27/02/1995,17.35
28/02/1995,17.2
01/03/1995,16.85
02/03/1995,16.475
03/03/1995,16.725
06/03/1995,16.75
07/03/1995,16.85
08/03/1995,16.725
09/03/1995,16.55
10/03/1995,16.5
13/03/1995,16.4
14/03/1995,16.325
15/03/1995,16.4
16/03/1995,16.5
17/03/1995,16.55
20/03/1995,16.825
21/03/1995,16.8
22/03/1995,17.325
23/03/1995,17.475
24/03/1995,17.65
27/03/1995,17.875
28/03/1995,17.775
29/03/1995,18.025
30/03/1995,17.975
31/03/1995,18.025
03/04/1995,17.875
04/04/1995,18.025
05/04/1995,18.5
06/04/1995,18.85
07/04/1995,18.55
10/04/1995,18.175
11/04/1995,18.625
12/04/1995,18.375
13/04/1995,17.875
18/04/1995,18.6
19/04/1995,18.825
20/04/1995,19
21/04/1995,19.35
24/04/1995,19.05
25/04/1995,19.2
26/04/1995,18.9
27/04/1995,19.25
28/04/1995,19.1
01/05/1995,19.225
02/05/1995,18.625
03/05/1995,18.375
04/05/1995,18.725
05/05/1995,18.85
09/05/1995,18.05
10/05/1995,18.175
11/05/1995,17.95
12/05/1995,18.35
15/05/1995,18.6
16/05/1995,18.575
17/05/1995,18.525
18/05/1995,18.325
19/05/1995,18.425
22/05/1995,18.875
23/05/1995,18.475
24/05/1995,18.3
25/05/1995,18.075
26/05/1995,17.375
30/05/1995,17.425
31/05/1995,17.575
01/06/1995,17.725
02/06/1995,17.8
05/06/1995,18.3
06/06/1995,17.95
07/06/1995,18.1
08/06/1995,17.95
09/06/1995,17.8
12/06/1995,17.7
13/06/1995,17.85
14/06/1995,17.75
15/06/1995,17.95
16/06/1995,17.8
19/06/1995,17.05
20/06/1995,16.975
21/06/1995,16.5
22/06/1995,16.5
23/06/1995,16.45
26/06/1995,16.55
27/06/1995,16.625
28/06/1995,17
29/06/1995,16.5
30/06/1995,16.575
03/07/1995,16.35
04/07/1995,15.925
05/07/1995,16
06/07/1995,16.175
07/07/1995,16
10/07/1995,15.85
11/07/1995,15.825
12/07/1995,15.55
13/07/1995,15.875
14/07/1995,15.825
17/07/1995,15.65
18/07/1995,15.725
19/07/1995,15.7
20/07/1995,15.5
21/07/1995,15.525
24/07/1995,15.45
25/07/1995,15.475
26/07/1995,16
27/07/1995,16.025
28/07/1995,15.875
31/07/1995,15.775
01/08/1995,16.1
02/08/1995,16.125
03/08/1995,16.025
04/08/1995,16.1
07/08/1995,15.925
08/08/1995,16.025
09/08/1995,16.125
10/08/1995,16.075
11/08/1995,16.2
14/08/1995,15.9
15/08/1995,15.8
16/08/1995,15.75
17/08/1995,15.925
18/08/1995,16.05
21/08/1995,16.375
22/08/1995,16.275
23/08/1995,16.475
24/08/1995,16.3
25/08/1995,16.15
29/08/1995,16.2
30/08/1995,16.125
31/08/1995,16.1
01/09/1995,16.25
04/09/1995,15.35
05/09/1995,16.775
06/09/1995,16.625
07/09/1995,16.525
08/09/1995,16.825
11/09/1995,16.75
12/09/1995,16.9
13/09/1995,16.925
14/09/1995,17
15/09/1995,17.225
18/09/1995,17.25
19/09/1995,17.225
20/09/1995,16.95
21/09/1995,17.1
22/09/1995,16.25
25/09/1995,16.225
26/09/1995,16.15
27/09/1995,16.25
28/09/1995,16.775
29/09/1995,16.5
02/10/1995,16.65
03/10/1995,16.575
04/10/1995,16.4
05/10/1995,15.8
06/10/1995,15.75
09/10/1995,16.05
10/10/1995,16.05
11/10/1995,16.1
12/10/1995,15.9
13/10/1995,16.175
16/10/1995,16.25
17/10/1995,16.025
18/10/1995,15.9
19/10/1995,15.8
20/10/1995,15.8
23/10/1995,15.875
24/10/1995,16.075
25/10/1995,15.975
26/10/1995,16.275
27/10/1995,16.35
30/10/1995,16.45
31/10/1995,16.575
01/11/1995,16.525
02/11/1995,16.825
03/11/1995,16.9
06/11/1995,16.85
07/11/1995,16.7
08/11/1995,16.75
09/11/1995,16.9
10/11/1995,16.825
13/11/1995,16.625
14/11/1995,16.575
15/11/1995,16.725
16/11/1995,16.775
17/11/1995,17.025
20/11/1995,16.8
21/11/1995,16.6
22/11/1995,16.9
23/11/1995,16.875
24/11/1995,16.925
27/11/1995,17.2
28/11/1995,17.3
29/11/1995,17.3
30/11/1995,17.125
01/12/1995,17.175
04/12/1995,17.35
05/12/1995,17.55
06/12/1995,17.55
07/12/1995,17.475
08/12/1995,17.725
11/12/1995,17.5
12/12/1995,17.475
13/12/1995,17.7
14/12/1995,17.9
15/12/1995,18.15
18/12/1995,18.325
19/12/1995,18.025
20/12/1995,18.05
21/12/1995,18.05
22/12/1995,18.175
27/12/1995,18.8
28/12/1995,18.775
29/12/1995,18.65
02/01/1996,18.95
03/01/1996,19.175
04/01/1996,19.125
05/01/1996,19.5
08/01/1996,19.625
09/01/1996,19.075
10/01/1996,18.475
11/01/1996,17.85
12/01/1996,17.575
15/01/1996,17.525
16/01/1996,17.725
17/01/1996,17.425
18/01/1996,17.9
19/01/1996,17.525
22/01/1996,17.525
23/01/1996,17.35
24/01/1996,17.375
25/01/1996,17
26/01/1996,16.7
29/01/1996,16.35
30/01/1996,16.525
31/01/1996,16.65
01/02/1996,16.775
02/02/1996,17.05
05/02/1996,16.925
06/02/1996,16.825
07/02/1996,16.925
08/02/1996,17.05
09/02/1996,17.225
12/02/1996,17.175
13/02/1996,18.075
14/02/1996,18.175
15/02/1996,18.175
16/02/1996,18.2
19/02/1996,18.2
20/02/1996,18.575
21/02/1996,19.15
22/02/1996,19.35
23/02/1996,18.85
26/02/1996,18.85
27/02/1996,19
28/02/1996,18.65
29/02/1996,18.8
01/03/1996,18.55
04/03/1996,18.3
05/03/1996,18.775
06/03/1996,19.325
07/03/1996,19.025
08/03/1996,18.85
11/03/1996,18.925
12/03/1996,19.3
13/03/1996,19.575
14/03/1996,19.5
15/03/1996,19.3
18/03/1996,20.5
19/03/1996,20.35
20/03/1996,20.25
21/03/1996,20.3
22/03/1996,20.6
25/03/1996,21.55
26/03/1996,21.425
27/03/1996,21.325
28/03/1996,20.25
29/03/1996,20.325
01/04/1996,20.675
02/04/1996,21.175
03/04/1996,20.925
04/04/1996,20.85
09/04/1996,21.475
10/04/1996,22.55
11/04/1996,23.9
12/04/1996,22.125
15/04/1996,22.325
16/04/1996,21.25
17/04/1996,19.975
18/04/1996,19.325
19/04/1996,19.25
22/04/1996,19.375
23/04/1996,20.875
24/04/1996,20.725
25/04/1996,20.35
26/04/1996,20.3
29/04/1996,20.025
30/04/1996,19.5
01/05/1996,18.95
02/05/1996,19
03/05/1996,19.375
07/05/1996,20
08/05/1996,19.85
09/05/1996,19.35
10/05/1996,19.225
13/05/1996,19.475
14/05/1996,19.625
15/05/1996,19.475
16/05/1996,18.75
17/05/1996,18.05
20/05/1996,18.8
21/05/1996,18.825
22/05/1996,19.4
23/05/1996,19.5
24/05/1996,19.75
28/05/1996,19.525
29/05/1996,18.9
30/05/1996,18.125
31/05/1996,18.05
03/06/1996,18.25
04/06/1996,18.65
05/06/1996,18.175
06/06/1996,18.075
07/06/1996,18.25
10/06/1996,18.475
11/06/1996,18.275
12/06/1996,18.175
13/06/1996,18.075
14/06/1996,17.775
17/06/1996,18.675
18/06/1996,18.775
19/06/1996,18.425
20/06/1996,18.325
21/06/1996,18.475
24/06/1996,18.8
25/06/1996,18.45
26/06/1996,18.575
27/06/1996,18.85
28/06/1996,19.2
01/07/1996,19.77
02/07/1996,19.425
03/07/1996,19.125
04/07/1996,19.77
05/07/1996,19.975
08/07/1996,19.45
09/07/1996,19.625
10/07/1996,19.875
11/07/1996,20.075
12/07/1996,19.925
15/07/1996,20.175
16/07/1996,20.375
17/07/1996,19.775
18/07/1996,19.725
19/07/1996,19.525
22/07/1996,19.225
23/07/1996,19.525
24/07/1996,19.36
25/07/1996,19.5
26/07/1996,18.9
29/07/1996,18.95
30/07/1996,18.9
31/07/1996,19
01/08/1996,18.84
02/08/1996,19.625
05/08/1996,19.65
06/08/1996,19.475
07/08/1996,20.1
08/08/1996,20.1
09/08/1996,20.05
12/08/1996,20.65
13/08/1996,21
14/08/1996,20.9
15/08/1996,20.925
16/08/1996,21.325
19/08/1996,21.575
20/08/1996,21.45
21/08/1996,20.8
22/08/1996,21.25
23/08/1996,20.775
27/08/1996,20.5
28/08/1996,20.65
29/08/1996,21
30/08/1996,21.05
02/09/1996,22.225
03/09/1996,21.875
04/09/1996,22.425
05/09/1996,22.15
06/09/1996,22.525
09/09/1996,22.325
10/09/1996,22.775
11/09/1996,23.5
12/09/1996,23.35
13/09/1996,23.325
16/09/1996,22.3
17/09/1996,21.7
18/09/1996,22.375
19/09/1996,22.075
20/09/1996,22.25
23/09/1996,22.15
24/09/1996,23
25/09/1996,23.1
26/09/1996,23.025
27/09/1996,23.3
30/09/1996,23.175
01/10/1996,23.175
02/10/1996,23.125
03/10/1996,23.875
04/10/1996,23.9
07/10/1996,24.225
08/10/1996,24.725
09/10/1996,24.575
10/10/1996,23.55
11/10/1996,23.925
14/10/1996,24.75
15/10/1996,24.575
16/10/1996,24.5
17/10/1996,24.825
18/10/1996,24.675
21/10/1996,25.075
22/10/1996,25.4
23/10/1996,24.575
24/10/1996,24.175
25/10/1996,24.275
28/10/1996,24.425
29/10/1996,23.325
30/10/1996,23.15
31/10/1996,22.8
01/11/1996,22.3
04/11/1996,22.125
05/11/1996,21.825
06/11/1996,21.825
07/11/1996,21.625
08/11/1996,22.4
11/11/1996,22.7
12/11/1996,22.375
13/11/1996,23.175
14/11/1996,23.175
15/11/1996,23.275
18/11/1996,22.8
19/11/1996,23.13
20/11/1996,23.2
21/11/1996,23
22/11/1996,23.86
25/11/1996,23.19
26/11/1996,22.78
27/11/1996,23.07
28/11/1996,23
29/11/1996,23.17
02/12/1996,23.5
03/12/1996,24.12
04/12/1996,24.21
05/12/1996,24.49
06/12/1996,24.56
09/12/1996,24.18
10/12/1996,23.74
11/12/1996,22.85
12/12/1996,22.7
13/12/1996,22.95
16/12/1996,24
17/12/1996,24.05
18/12/1996,23.9
19/12/1996,24.25
20/12/1996,23.96
23/12/1996,23.51
24/12/1996,23.65
27/12/1996,23.55
30/12/1996,23.975
31/12/1996,23.9
02/01/1997,24.8
03/01/1997,24.19
06/01/1997,24.76
07/01/1997,24.76
08/01/1997,24.78
09/01/1997,24.75
10/01/1997,24.3
13/01/1997,23.45
14/01/1997,23.14
15/01/1997,23.31
16/01/1997,23.31
17/01/1997,22.85
20/01/1997,22.85
21/01/1997,22.98
22/01/1997,22.93
23/01/1997,22.925
24/01/1997,22.8
27/01/1997,22.56
28/01/1997,22.6
29/01/1997,23.01
30/01/1997,23.43
31/01/1997,23.28
03/02/1997,22.91
04/02/1997,22.65
05/02/1997,22.7
06/02/1997,21.86
07/02/1997,21.7
10/02/1997,20.73
11/02/1997,21.25
12/02/1997,21.15
13/02/1997,20.35
14/02/1997,20.56
17/02/1997,20.48
18/02/1997,20.56
19/02/1997,20.98
20/02/1997,20.55
21/02/1997,20.13
24/02/1997,19.87
25/02/1997,20.08
26/02/1997,19.82
27/02/1997,19.96
28/02/1997,19.45
03/03/1997,19.1
04/03/1997,19.4
05/03/1997,19.38
06/03/1997,19.55
10/03/1997,19
11/03/1997,18.575
12/03/1997,18.98
13/03/1997,19.3
14/03/1997,19.44
17/03/1997,18.98
18/03/1997,19.54
19/03/1997,20
20/03/1997,19.62
21/03/1997,19.39
24/03/1997,18.9
25/03/1997,18.77
26/03/1997,18.91
27/03/1997,18.53
01/04/1997,18.15
02/04/1997,17.97
03/04/1997,17.28
04/04/1997,16.75
07/04/1997,16.92
08/04/1997,17
09/04/1997,17.02
10/04/1997,17.25
11/04/1997,17.54
14/04/1997,17.61
15/04/1997,17.53
16/04/1997,17.24
17/04/1997,16.9
18/04/1997,17.26
21/04/1997,17.74
22/04/1997,17.72
23/04/1997,17.46
24/04/1997,17.8
25/04/1997,18.07
28/04/1997,17.92
29/04/1997,18.27
30/04/1997,18.25
01/05/1997,18.24
02/05/1997,17.7
06/05/1997,17.82
07/05/1997,17.84
08/05/1997,18.35
09/05/1997,18.62
12/05/1997,19.42
13/05/1997,19.4
14/05/1997,19.1
15/05/1997,19.4
16/05/1997,19.77
19/05/1997,19.92
20/05/1997,19.75
21/05/1997,19.95
22/05/1997,20.03
23/05/1997,20.15
27/05/1997,19.3
28/05/1997,18.9
29/05/1997,19.375
30/05/1997,19.1
02/06/1997,19.25
03/06/1997,18.6
04/06/1997,18.4
05/06/1997,17.85
06/06/1997,17.85
09/06/1997,17.2
10/06/1997,17
11/06/1997,17.15
12/06/1997,16.75
13/06/1997,17
16/06/1997,17.15
17/06/1997,17.3
18/06/1997,17.3
19/06/1997,17.5
20/06/1997,17.1
23/06/1997,17.55
24/06/1997,17.65
25/06/1997,17.65
26/06/1997,17.6
27/06/1997,18
30/06/1997,18.22
01/07/1997,18.65
02/07/1997,18.895
03/07/1997,18.145
04/07/1997,18.145
07/07/1997,18.275
08/07/1997,18.49
09/07/1997,18.32
10/07/1997,18.06
11/07/1997,17.995
14/07/1997,17.695
15/07/1997,18.29
16/07/1997,18.27
17/07/1997,18.645
18/07/1997,18.6
21/07/1997,18.14
22/07/1997,18.165
23/07/1997,18.39
24/07/1997,18.575
25/07/1997,18.59
28/07/1997,18.445
29/07/1997,18.615
30/07/1997,19.02
31/07/1997,18.94
01/08/1997,19.33
04/08/1997,19.64
05/08/1997,19.51
06/08/1997,19.21
07/08/1997,18.94
08/08/1997,18.56
11/08/1997,18.21
12/08/1997,18.56
13/08/1997,18.63
14/08/1997,19
15/08/1997,18.77
18/08/1997,18.41
19/08/1997,18.88
20/08/1997,18.83
21/08/1997,18.26
22/08/1997,18.34
26/08/1997,17.58
27/08/1997,17.83
28/08/1997,17.91
29/08/1997,17.98
01/09/1997,17.92
02/09/1997,18.22
03/09/1997,18.12
04/09/1997,17.925
05/09/1997,18.15
08/09/1997,18.03
09/09/1997,18.18
10/09/1997,18.08
11/09/1997,18.21
12/09/1997,18.06
15/09/1997,18.05
16/09/1997,18.4
17/09/1997,18.21
18/09/1997,18.14
19/09/1997,18.32
22/09/1997,18.65
23/09/1997,18.57
24/09/1997,18.52
25/09/1997,19.05
26/09/1997,19.36
29/09/1997,19.48
30/09/1997,19.98
01/10/1997,19.87
02/10/1997,20.13
03/10/1997,21.29
06/10/1997,20.94
07/10/1997,20.71
08/10/1997,20.79
09/10/1997,20.6
10/10/1997,20.73
13/10/1997,20.08
14/10/1997,19.4
15/10/1997,19.27
16/10/1997,19.56
17/10/1997,19.86
20/10/1997,19.29
21/10/1997,19.3
22/10/1997,19.87
23/10/1997,19.89
24/10/1997,19.45
27/10/1997,19.63
28/10/1997,18.86
29/10/1997,19
30/10/1997,19.45
31/10/1997,19.42
03/11/1997,19.48
04/11/1997,19.1
05/11/1997,18.93
06/11/1997,18.97
07/11/1997,19.24
10/11/1997,19.14
11/11/1997,19.09
12/11/1997,19.26
13/11/1997,19.71
14/11/1997,20.24
17/11/1997,19.59
18/11/1997,19.39
19/11/1997,19.41
20/11/1997,18.82
21/11/1997,18.83
24/11/1997,19.01
25/11/1997,19.14
26/11/1997,18.5
27/11/1997,18.64
28/11/1997,18.96
01/12/1997,18.01
02/12/1997,18.04
03/12/1997,17.94
04/12/1997,17.68
05/12/1997,17.91
08/12/1997,17.87
09/12/1997,17.57
10/12/1997,17.08
11/12/1997,16.98
12/12/1997,17.12
15/12/1997,16.89
16/12/1997,16.79
17/12/1997,16.96
18/12/1997,17.26
19/12/1997,17.2
22/12/1997,17.04
23/12/1997,17.09
24/12/1997,16.945
29/12/1997,16.35
30/12/1997,16.01
31/12/1997,15.86
02/01/1998,15.885
05/01/1998,15.29
06/01/1998,15.48
07/01/1998,15.33
08/01/1998,15.47
09/01/1998,15.33
12/01/1998,15.07
13/01/1998,15.08
14/01/1998,14.81
15/01/1998,14.75
16/01/1998,14.89
19/01/1998,15.38
20/01/1998,14.95
21/01/1998,14.67
22/01/1998,14.35
23/01/1998,14.26
26/01/1998,14.79
27/01/1998,15.74
28/01/1998,15.64
29/01/1998,16.28
30/01/1998,15.59
02/02/1998,15.28
03/02/1998,14.87
04/02/1998,14.56
05/02/1998,14.83
06/02/1998,15.05
09/02/1998,14.77
10/02/1998,14.6
11/02/1998,14.35
12/02/1998,14.04
13/02/1998,14.05
16/02/1998,13.5
17/02/1998,13.5
18/02/1998,13.46
19/02/1998,14.02
20/02/1998,13.91
23/02/1998,13.26
24/02/1998,13.08
25/02/1998,13.35
26/02/1998,13.38
27/02/1998,13.53
02/03/1998,13.37
03/03/1998,13.18
04/03/1998,13.09
05/03/1998,13.18
06/03/1998,12.85
09/03/1998,12.24
10/03/1998,12.36
11/03/1998,12.41
12/03/1998,12.3
13/03/1998,12.25
16/03/1998,11.74
17/03/1998,11.05
18/03/1998,12.21
19/03/1998,12.41
20/03/1998,12.35
23/03/1998,14.53
24/03/1998,14.01
25/03/1998,14.41
26/03/1998,15.18
27/03/1998,14.92
30/03/1998,14.35
31/03/1998,13.87
01/04/1998,13.72
02/04/1998,13.38
03/04/1998,13.63
06/04/1998,13.13
07/04/1998,12.82
08/04/1998,12.79
09/04/1998,13.23
14/04/1998,13.15
15/04/1998,13.31
16/04/1998,13.68
17/04/1998,14.06
20/04/1998,13.82
21/04/1998,13.95
22/04/1998,13.71
23/04/1998,13.42
24/04/1998,13.32
27/04/1998,13.65
28/04/1998,13.88
29/04/1998,14.09
30/04/1998,13.79
01/05/1998,14.6
05/05/1998,14.13
06/05/1998,13.91
07/05/1998,13.81
08/05/1998,13.94
11/05/1998,14.41
12/05/1998,14.75
13/05/1998,14.15
14/05/1998,14.29
15/05/1998,14.33
18/05/1998,14.72
19/05/1998,14.87
20/05/1998,14.58
21/05/1998,14.29
22/05/1998,14.33
26/05/1998,14.27
27/05/1998,14.78
28/05/1998,14.71
29/05/1998,14.03
01/06/1998,13.66
02/06/1998,13.62
03/06/1998,13.23
04/06/1998,13.71
05/06/1998,13.95
08/06/1998,13.61
09/06/1998,12.76
10/06/1998,12.23
11/06/1998,12.12
12/06/1998,11.45
15/06/1998,10.54
16/06/1998,10.69
17/06/1998,11
18/06/1998,10.78
19/06/1998,10.75
22/06/1998,11.08
23/06/1998,12.19
24/06/1998,12.41
25/06/1998,11.92
26/06/1998,11.97
29/06/1998,11.83
30/06/1998,11.92
01/07/1998,11.87
02/07/1998,11.84
03/07/1998,11.79
06/07/1998,11.36
07/07/1998,11.54
08/07/1998,11.74
09/07/1998,11.58
10/07/1998,11.39
13/07/1998,11.37
14/07/1998,11.71
15/07/1998,11.79
16/07/1998,12.53
17/07/1998,12.38
20/07/1998,11.74
21/07/1998,12.36
22/07/1998,12.32
23/07/1998,12.21
24/07/1998,12.37
27/07/1998,12.82
28/07/1998,12.76
29/07/1998,12.64
30/07/1998,12.68
31/07/1998,12.71
03/08/1998,11.98
04/08/1998,12.13
05/08/1998,11.97
06/08/1998,11.98
07/08/1998,11.91
10/08/1998,11.25
11/08/1998,10.98
12/08/1998,11.15
13/08/1998,11.51
14/08/1998,11.5
17/08/1998,11.85
18/08/1998,11.83
19/08/1998,12.16
20/08/1998,12.41
21/08/1998,12.08
24/08/1998,12.4
25/08/1998,12.56
26/08/1998,12.29
27/08/1998,12.02
28/08/1998,12.27
01/09/1998,12.17
02/09/1998,12.05
03/09/1998,13.03
04/09/1998,12.91
07/09/1998,12.51
08/09/1998,12.48
09/09/1998,12.26
10/09/1998,12.66
11/09/1998,12.43
14/09/1998,12.32
15/09/1998,12.56
16/09/1998,12.65
17/09/1998,12.98
18/09/1998,14.08
21/09/1998,14.35
22/09/1998,14.6
23/09/1998,14.59
24/09/1998,14.77
25/09/1998,14.56
28/09/1998,14.52
29/09/1998,14.72
30/09/1998,14.82
01/10/1998,14.27
02/10/1998,14.53
05/10/1998,14.21
06/10/1998,14.12
07/10/1998,13.58
08/10/1998,13.04
09/10/1998,13.15
12/10/1998,13.18
13/10/1998,12.56
14/10/1998,12.14
15/10/1998,12
16/10/1998,12.09
19/10/1998,11.34
20/10/1998,11.31
21/10/1998,11.8
22/10/1998,11.71
23/10/1998,12
26/10/1998,12.75
27/10/1998,12.41
28/10/1998,12.37
29/10/1998,12.11
30/10/1998,12.22
02/11/1998,12.21
03/11/1998,11.84
04/11/1998,11.82
05/11/1998,11.73
06/11/1998,11.45
09/11/1998,11.15
10/11/1998,11.1
11/11/1998,11.41
12/11/1998,11.57
13/11/1998,11.54
16/11/1998,10.99
17/11/1998,10.56
18/11/1998,10.11
19/11/1998,10.41
20/11/1998,10.51
23/11/1998,10.57
24/11/1998,10.57
25/11/1998,10.22
26/11/1998,10.66
27/11/1998,10.77
30/11/1998,9.93
01/12/1998,9.85
02/12/1998,9.67
03/12/1998,9.74
04/12/1998,9.69
07/12/1998,9.65
08/12/1998,9.57
09/12/1998,9.42
10/12/1998,9.21
11/12/1998,9.14
14/12/1998,9.42
15/12/1998,9.88
16/12/1998,11.12
17/12/1998,9.92
18/12/1998,9.6
21/12/1998,9.91
22/12/1998,9.8
23/12/1998,9.97
24/12/1998,9.97
29/12/1998,10.3
30/12/1998,10.46
31/12/1998,10.54
04/01/1999,10.94
05/01/1999,10.3
06/01/1999,10.73
07/01/1999,11.51
08/01/1999,11.5
11/01/1999,12.14
12/01/1999,11.69
13/01/1999,11.02
14/01/1999,11.01
15/01/1999,10.97
18/01/1999,10.81
19/01/1999,11.01
20/01/1999,10.81
21/01/1999,11.1
22/01/1999,11.32
25/01/1999,11.19
26/01/1999,10.77
27/01/1999,10.94
28/01/1999,11.1
29/01/1999,11.43
01/02/1999,10.7
02/02/1999,10.46
03/02/1999,10.6
04/02/1999,10.44
05/02/1999,10.15
08/02/1999,9.83
09/02/1999,9.75
10/02/1999,9.75
11/02/1999,9.81
12/02/1999,9.97
15/02/1999,10.34
16/02/1999,9.98
17/02/1999,9.98
18/02/1999,10.19
19/02/1999,10.27
22/02/1999,10.29
23/02/1999,10.69
24/02/1999,10.81
25/02/1999,10.85
26/02/1999,10.62
01/03/1999,10.56
02/03/1999,10.37
03/03/1999,10.85
04/03/1999,11.15
05/03/1999,11.08
08/03/1999,11.35
09/03/1999,11.18
10/03/1999,11.49
11/03/1999,11.91
12/03/1999,12.21
15/03/1999,12.06
16/03/1999,12.05
17/03/1999,13.02
18/03/1999,13.07
19/03/1999,13.17
22/03/1999,13.37
23/03/1999,13.56
24/03/1999,13.3
25/03/1999,13.64
26/03/1999,13.93
29/03/1999,14.42
30/03/1999,14.65
31/03/1999,15.09
01/04/1999,14.57
06/04/1999,14.48
07/04/1999,13.81
08/04/1999,13.67
09/04/1999,14.37
12/04/1999,14.25
13/04/1999,14.73
14/04/1999,14.53
15/04/1999,14.94
16/04/1999,15.45
19/04/1999,15.89
20/04/1999,15.85
21/04/1999,16.04
22/04/1999,16.27
23/04/1999,15.72
26/04/1999,15.5
27/04/1999,16.12
28/04/1999,17.21
29/04/1999,16.74
30/04/1999,16.92
04/05/1999,16.67
05/05/1999,17.01
06/05/1999,16.02
07/05/1999,15.86
10/05/1999,15.92
