date,price
11/05/1999,15.23
12/05/1999,14.77
13/05/1999,15.26
14/05/1999,15.17
17/05/1999,14.99
18/05/1999,14.32
19/05/1999,14.2
20/05/1999,14.31
21/05/1999,14.67
24/05/1999,14.73
25/05/1999,15.02
26/05/1999,15.07
27/05/1999,14.9
28/05/1999,14.75
01/06/1999,13.99
02/06/1999,14.3
03/06/1999,14.39
04/06/1999,15.43
07/06/1999,16.14
08/06/1999,15.95
09/06/1999,16.25
10/06/1999,15.86
11/06/1999,16.37
14/06/1999,16.03
15/06/1999,16.22
16/06/1999,15.86
17/06/1999,16.18
18/06/1999,15.9
21/06/1999,15.75
22/06/1999,15.67
23/06/1999,16.13
24/06/1999,16.23
25/06/1999,16.31
28/06/1999,16.21
29/06/1999,16.44
30/06/1999,17.18
01/07/1999,17.27
02/07/1999,17.55
05/07/1999,18.34
06/07/1999,18.5
07/07/1999,18.56
08/07/1999,18.68
09/07/1999,19.01
12/07/1999,19.05
13/07/1999,19.57
14/07/1999,19.45
15/07/1999,19.35
16/07/1999,19.76
19/07/1999,19.67
20/07/1999,19.04
21/07/1999,18.86
22/07/1999,19.19
23/07/1999,19.94
26/07/1999,19.8
27/07/1999,19.29
28/07/1999,19.58
29/07/1999,20.05
30/07/1999,19.5
02/08/1999,19.31
03/08/1999,19.33
04/08/1999,19.54
05/08/1999,19.7
06/08/1999,19.95
09/08/1999,19.37
10/08/1999,20.27
11/08/1999,20.39
12/08/1999,20.33
13/08/1999,20.55
16/08/1999,20.68
17/08/1999,20.83
18/08/1999,20.64
19/08/1999,20.94
20/08/1999,21.1
23/08/1999,20.9
24/08/1999,20.48
25/08/1999,19.51
26/08/1999,20.29
27/08/1999,20.56
31/08/1999,21.07
01/09/1999,20.8
02/09/1999,20.5
03/09/1999,20.88
06/09/1999,21.14
07/09/1999,21.74
08/09/1999,22.03
09/09/1999,22.66
10/09/1999,22.74
13/09/1999,23.01
14/09/1999,22.98
15/09/1999,22.94
16/09/1999,22.81
17/09/1999,22.85
20/09/1999,22.49
21/09/1999,22.53
22/09/1999,22.55
23/09/1999,23.47
24/09/1999,23.56
27/09/1999,23.62
28/09/1999,23.13
29/09/1999,23.18
30/09/1999,22.9
01/10/1999,22.91
04/10/1999,23.13
05/10/1999,23.14
06/10/1999,22.98
07/10/1999,22.33
08/10/1999,20.94
11/10/1999,21.29
12/10/1999,22.07
13/10/1999,22.5
14/10/1999,21.88
15/10/1999,22.37
18/10/1999,21.47
19/10/1999,21.04
20/10/1999,21.41
21/10/1999,21.56
22/10/1999,22.55
25/10/1999,22.3
26/10/1999,22.11
27/10/1999,22.01
28/10/1999,20.85
29/10/1999,21.16
01/11/1999,21.29
02/11/1999,22.17
03/11/1999,22.54
04/11/1999,22.68
05/11/1999,22.65
08/11/1999,23.66
09/11/1999,24.49
10/11/1999,25.72
11/11/1999,24.96
12/11/1999,25.46
15/11/1999,26
16/11/1999,24.94
17/11/1999,24.87
18/11/1999,24.77
19/11/1999,25.25
22/11/1999,25.87
23/11/1999,25.76
24/11/1999,25.77
25/11/1999,25.94
26/11/1999,25.85
29/11/1999,25.66
30/11/1999,24.86
01/12/1999,24.35
02/12/1999,25.62
03/12/1999,26.02
06/12/1999,26.62
07/12/1999,26.17
08/12/1999,25.58
09/12/1999,25.85
10/12/1999,24.3
13/12/1999,24.3
14/12/1999,24.89
15/12/1999,25.64
16/12/1999,26.39
17/12/1999,26.52
20/12/1999,25.83
21/12/1999,25.63
22/12/1999,25.15
23/12/1999,25.17
24/12/1999,25.79
29/12/1999,25.63
30/12/1999,24.93
04/01/2000,24.4
05/01/2000,23.65
06/01/2000,23.54
07/01/2000,22.95
10/01/2000,22.8
11/01/2000,24.04
12/01/2000,24.73
13/01/2000,24.81
14/01/2000,25.5
17/01/2000,25.94
18/01/2000,26.41
19/01/2000,26.28
20/01/2000,26.48
21/01/2000,27.16
24/01/2000,27.02
25/01/2000,27.6
26/01/2000,26.66
27/01/2000,26.44
28/01/2000,26.6
31/01/2000,27.08
01/02/2000,27.35
02/02/2000,26.86
03/02/2000,27.88
04/02/2000,27.86
07/02/2000,27.69
08/02/2000,27.04
09/02/2000,27
10/02/2000,27.34
11/02/2000,27.78
14/02/2000,28.03
15/02/2000,28.05
16/02/2000,28.25
17/02/2000,27.58
18/02/2000,27.26
21/02/2000,26.91
22/02/2000,27.54
23/02/2000,28.01
24/02/2000,28.26
25/02/2000,28.93
28/02/2000,28.85
29/02/2000,29.03
01/03/2000,29.98
02/03/2000,30.17
03/03/2000,29.62
06/03/2000,30.08
07/03/2000,32.2
08/03/2000,29.07
09/03/2000,29.59
10/03/2000,28.97
13/03/2000,29.22
14/03/2000,28.9
15/03/2000,27.57
16/03/2000,28.14
17/03/2000,27.04
20/03/2000,25.59
21/03/2000,24.78
22/03/2000,24.99
23/03/2000,25.07
24/03/2000,26.16
27/03/2000,24.97
28/03/2000,24.09
29/03/2000,23.03
30/03/2000,24.12
31/03/2000,24.25
03/04/2000,24.62
04/04/2000,22.99
05/04/2000,23.09
06/04/2000,22.37
07/04/2000,21.68
10/04/2000,20.61
11/04/2000,20.96
12/04/2000,22.26
13/04/2000,22.1
14/04/2000,22.15
17/04/2000,22.14
18/04/2000,22.69
19/04/2000,23.53
20/04/2000,23.62
25/04/2000,23.39
26/04/2000,22.74
27/04/2000,23.14
28/04/2000,23.7
02/05/2000,24.88
03/05/2000,25.12
04/05/2000,24.98
05/05/2000,24.9
08/05/2000,26.33
09/05/2000,26.98
10/05/2000,26.7
11/05/2000,27.38
12/05/2000,27.73
15/05/2000,28.37
16/05/2000,28.79
17/05/2000,28.34
18/05/2000,29.06
19/05/2000,28.74
22/05/2000,27.84
23/05/2000,28.08
24/05/2000,29.08
25/05/2000,29.97
26/05/2000,30.09
30/05/2000,29.81
31/05/2000,29.39
01/06/2000,29.88
02/06/2000,29.07
05/06/2000,28.34
06/06/2000,28.32
07/06/2000,28.53
08/06/2000,29.07
09/06/2000,28.84
12/06/2000,29.8
13/06/2000,30.14
14/06/2000,30.05
15/06/2000,29.91
16/06/2000,27.96
19/06/2000,27.87
20/06/2000,29.4
21/06/2000,30.01
22/06/2000,30.45
23/06/2000,31.02
26/06/2000,30.67
27/06/2000,31.02
28/06/2000,30.89
29/06/2000,31.55
30/06/2000,31.9
03/07/2000,32.2
04/07/2000,30.72
05/07/2000,30.13
06/07/2000,30.51
07/07/2000,30.75
10/07/2000,30.41
11/07/2000,30.03
12/07/2000,30.85
13/07/2000,31.25
14/07/2000,30.92
17/07/2000,28.49
18/07/2000,29.09
19/07/2000,28.29
20/07/2000,27.73
21/07/2000,27.03
24/07/2000,26.08
25/07/2000,25.81
26/07/2000,25.69
27/07/2000,25.61
28/07/2000,25.86
31/07/2000,25.28
01/08/2000,26.29
02/08/2000,26.78
03/08/2000,26.99
04/08/2000,27.98
07/08/2000,27.28
08/08/2000,27.56
09/08/2000,28.32
10/08/2000,29.16
11/08/2000,29.28
14/08/2000,29.56
15/08/2000,29.71
16/08/2000,29.69
17/08/2000,30.48
18/08/2000,30.86
21/08/2000,30.93
22/08/2000,30.7
23/08/2000,32.99
24/08/2000,31.6
25/08/2000,33.24
29/08/2000,34.38
30/08/2000,34.56
31/08/2000,35.08
01/09/2000,35.09
04/09/2000,36.05
05/09/2000,36.02
06/09/2000,37.04
07/09/2000,37.43
08/09/2000,35.65
11/09/2000,36.87
12/09/2000,31.82
13/09/2000,30.76
14/09/2000,31.97
15/09/2000,33.68
18/09/2000,34.28
19/09/2000,33.16
20/09/2000,33.13
21/09/2000,32.18
22/09/2000,30.85
25/09/2000,29.75
26/09/2000,29.86
27/09/2000,29.64
28/09/2000,28.5
29/09/2000,28.18
02/10/2000,30.7
03/10/2000,30.75
04/10/2000,30.12
05/10/2000,29.13
06/10/2000,29.6
09/10/2000,29.76
10/10/2000,30.99
11/10/2000,31.17
12/10/2000,33.85
13/10/2000,33.56
16/10/2000,31.79
17/10/2000,30.78
18/10/2000,30.62
19/10/2000,30.83
20/10/2000,30.38
23/10/2000,31.28
24/10/2000,31.77
25/10/2000,31.08
26/10/2000,31.63
27/10/2000,31.21
30/10/2000,30.92
31/10/2000,30.26
01/11/2000,31.39
02/11/2000,30.94
03/11/2000,30.67
06/11/2000,30.95
07/11/2000,31.6
08/11/2000,31.23
09/11/2000,31.76
10/11/2000,32.35
13/11/2000,32.85
14/11/2000,33.04
15/11/2000,34.03
16/11/2000,34.14
17/11/2000,33.17
20/11/2000,33.4
21/11/2000,33.35
22/11/2000,33.08
23/11/2000,33.32
24/11/2000,33.34
27/11/2000,33.37
28/11/2000,32.63
29/11/2000,32.53
30/11/2000,32.52
01/12/2000,31.26
04/12/2000,29.54
05/12/2000,28.73
06/12/2000,27.57
07/12/2000,27.45
08/12/2000,26.5
11/12/2000,27.18
12/12/2000,26.88
13/12/2000,26.53
14/12/2000,24.21
15/12/2000,24.41
18/12/2000,24.76
19/12/2000,24.31
20/12/2000,23.3
21/12/2000,22.39
22/12/2000,22.23
27/12/2000,22.58
28/12/2000,22.39
29/12/2000,22.58
02/01/2001,23.43
03/01/2001,23.75
04/01/2001,24.63
05/01/2001,24.67
08/01/2001,25.15
09/01/2001,24.03
10/01/2001,24.91
11/01/2001,25.67
12/01/2001,25.65
15/01/2001,26.08
16/01/2001,25.45
17/01/2001,24.22
18/01/2001,24.95
19/01/2001,26.62
22/01/2001,27.89
23/01/2001,27.19
24/01/2001,27.36
25/01/2001,26.58
26/01/2001,27.21
29/01/2001,26.59
30/01/2001,26.47
31/01/2001,26.74
01/02/2001,27.75
02/02/2001,29.5
05/02/2001,29
06/02/2001,29.1
07/02/2001,29.7
08/02/2001,30.78
09/02/2001,29.45
12/02/2001,29.32
13/02/2001,27.56
14/02/2001,27.76
15/02/2001,26.28
16/02/2001,26.61
19/02/2001,27.05
20/02/2001,26.41
21/02/2001,25.79
22/02/2001,25.67
23/02/2001,26.15
26/02/2001,25.68
27/02/2001,25.38
28/02/2001,25.15
01/03/2001,24.81
02/03/2001,25.47
05/03/2001,25.99
06/03/2001,25.67
07/03/2001,26.04
08/03/2001,26.31
09/03/2001,25.64
12/03/2001,25.44
13/03/2001,24.82
14/03/2001,23.89
15/03/2001,23.35
16/03/2001,24.14
19/03/2001,23.12
20/03/2001,23.63
21/03/2001,23.2
22/03/2001,23.53
23/03/2001,23.83
26/03/2001,24.03
27/03/2001,24.43
28/03/2001,24.35
29/03/2001,23.79
30/03/2001,23.65
02/04/2001,23.5
03/04/2001,23.5
04/04/2001,24.29
05/04/2001,25.04
06/04/2001,24
09/04/2001,24.38
10/04/2001,26.03
11/04/2001,26.09
12/04/2001,27.11
17/04/2001,26.94
18/04/2001,26.15
19/04/2001,25.96
20/04/2001,25.59
23/04/2001,25.53
24/04/2001,25.73
25/04/2001,25.5
26/04/2001,26.85
27/04/2001,26.81
30/04/2001,27.04
01/05/2001,27.28
02/05/2001,26.86
03/05/2001,27.46
04/05/2001,27.64
08/05/2001,27.54
09/05/2001,27.4
10/05/2001,28.45
11/05/2001,27.95
14/05/2001,27.76
15/05/2001,27.95
16/05/2001,28.29
17/05/2001,28.56
18/05/2001,29.44
21/05/2001,29.74
22/05/2001,29.72
23/05/2001,29.57
24/05/2001,28.54
25/05/2001,28.48
29/05/2001,29.11
30/05/2001,29.05
31/05/2001,28.62
01/06/2001,28.73
04/06/2001,29.08
05/06/2001,29.19
06/06/2001,28.76
07/06/2001,28.46
08/06/2001,28.86
11/06/2001,29.59
12/06/2001,29.09
13/06/2001,29.05
14/06/2001,28.39
15/06/2001,28.09
18/06/2001,27.21
19/06/2001,26.76
20/06/2001,26.06
21/06/2001,26.86
22/06/2001,26.72
25/06/2001,27.57
26/06/2001,27.65
27/06/2001,25.85
28/06/2001,25.55
29/06/2001,26.33
02/07/2001,25.67
03/07/2001,25.55
04/07/2001,25.97
05/07/2001,25.8
06/07/2001,26.47
09/07/2001,25.65
10/07/2001,24.74
11/07/2001,24.49
12/07/2001,23.7
13/07/2001,23.97
16/07/2001,23.53
17/07/2001,23.94
18/07/2001,23.17
19/07/2001,23.2
20/07/2001,23.32
23/07/2001,24.42
24/07/2001,24.39
25/07/2001,24.86
26/07/2001,24.92
27/07/2001,24.69
30/07/2001,24.46
31/07/2001,24.43
01/08/2001,24.26
02/08/2001,25.58
03/08/2001,25.52
06/08/2001,25.4
07/08/2001,26.01
08/08/2001,25.6
09/08/2001,25.24
10/08/2001,25.9
13/08/2001,25.89
14/08/2001,25.68
15/08/2001,25.56
16/08/2001,25.18
17/08/2001,24.59
20/08/2001,24.91
21/08/2001,25.44
22/08/2001,26.01
23/08/2001,25.69
24/08/2001,26.32
28/08/2001,26.43
29/08/2001,26.58
30/08/2001,26.65
31/08/2001,26.8
03/09/2001,26.52
04/09/2001,26.24
05/09/2001,26.26
06/09/2001,26.76
07/09/2001,27.48
10/09/2001,27.57
11/09/2001,28.87
12/09/2001,28.24
13/09/2001,27.98
14/09/2001,30.91
17/09/2001,27.72
18/09/2001,26.81
19/09/2001,25.88
20/09/2001,25.25
21/09/2001,24.83
24/09/2001,20.59
25/09/2001,20.93
26/09/2001,21.68
27/09/2001,21.42
28/09/2001,21.95
01/10/2001,21.52
02/10/2001,20.79
03/10/2001,20.41
04/10/2001,21.09
05/10/2001,20.59
08/10/2001,20.48
09/10/2001,20.6
10/10/2001,20.75
11/10/2001,21.66
12/10/2001,20.46
15/10/2001,20.33
16/10/2001,20.26
17/10/2001,19.46
18/10/2001,19.17
19/10/2001,20.32
22/10/2001,20.04
23/10/2001,20.15
24/10/2001,20.48
25/10/2001,20.19
26/10/2001,20.33
29/10/2001,20.38
30/10/2001,20.24
31/10/2001,19.83
01/11/2001,19.04
02/11/2001,19.16
05/11/2001,18.95
06/11/2001,18.59
07/11/2001,18.86
08/11/2001,19.86
09/11/2001,20.95
12/11/2001,19.97
13/11/2001,20.18
14/11/2001,17.95
15/11/2001,17
16/11/2001,17.68
19/11/2001,17.76
20/11/2001,18.53
21/11/2001,18.5
26/11/2001,18.61
27/11/2001,19.18
28/11/2001,18.91
29/11/2001,18.52
30/11/2001,18.34
03/12/2001,19.48
04/12/2001,19.06
05/12/2001,18.89
06/12/2001,18.12
07/12/2001,18.84
10/12/2001,17.78
11/12/2001,17.48
12/12/2001,17.89
13/12/2001,17.83
14/12/2001,19.59
17/12/2001,18.36
18/12/2001,18.61
19/12/2001,18.81
20/12/2001,18.45
21/12/2001,18.78
24/12/2001,18.65
27/12/2001,19.74
28/12/2001,19.77
31/12/2001,19.35
02/01/2002,20.46
03/01/2002,20.14
04/01/2002,21.65
07/01/2002,21.1
08/01/2002,21.09
09/01/2002,19.99
10/01/2002,20.2
11/01/2002,19.2
14/01/2002,18.71
15/01/2002,18.25
16/01/2002,18.79
17/01/2002,18.32
18/01/2002,18.17
22/01/2002,18.64
23/01/2002,18.89
24/01/2002,19.34
25/01/2002,19.78
28/01/2002,19.78
29/01/2002,19.04
30/01/2002,18.71
31/01/2002,19.58
01/02/2002,21.03
04/02/2002,20.04
05/02/2002,19.91
06/02/2002,19.53
07/02/2002,19.42
08/02/2002,20.7
11/02/2002,20.1
12/02/2002,21
13/02/2002,21.52
14/02/2002,20.96
15/02/2002,20.76
18/02/2002,20.12
19/02/2002,20.04
20/02/2002,19.79
21/02/2002,19.96
22/02/2002,20.12
25/02/2002,19.63
26/02/2002,20.55
27/02/2002,20.63
28/02/2002,21.06
01/03/2002,22.22
04/03/2002,21.71
05/03/2002,22.36
06/03/2002,22.11
07/03/2002,22.64
08/03/2002,22.86
11/03/2002,23.16
12/03/2002,23.7
13/03/2002,23.26
14/03/2002,23.95
15/03/2002,23.8
18/03/2002,23.8
19/03/2002,24.4
20/03/2002,24.12
21/03/2002,24.83
22/03/2002,24.77
25/03/2002,24.91
26/03/2002,25.23
27/03/2002,25.07
28/03/2002,25.16
02/04/2002,26.92
03/04/2002,26.81
04/04/2002,26.74
05/04/2002,25.39
08/04/2002,26.03
09/04/2002,25.24
10/04/2002,24.8
11/04/2002,23.98
12/04/2002,22.64
15/04/2002,23.31
16/04/2002,24.03
17/04/2002,25.26
18/04/2002,25.65
19/04/2002,26.24
22/04/2002,26.55
23/04/2002,26.26
24/04/2002,26.2
25/04/2002,26.05
26/04/2002,26.61
29/04/2002,26.85
30/04/2002,26.76
01/05/2002,26.75
02/05/2002,25.73
03/05/2002,26.32
07/05/2002,26.2
08/05/2002,26.24
09/05/2002,26.46
10/05/2002,26.59
13/05/2002,26.94
14/05/2002,27.12
15/05/2002,25.96
16/05/2002,26.25
17/05/2002,25.74
20/05/2002,25.16
21/05/2002,24.22
22/05/2002,24.28
23/05/2002,23.96
24/05/2002,23.73
28/05/2002,24.03
29/05/2002,24.18
30/05/2002,23.7
31/05/2002,23.89
05/06/2002,23.19
06/06/2002,23.2
07/06/2002,22.98
10/06/2002,22.66
11/06/2002,22.81
12/06/2002,23.01
13/06/2002,23.72
14/06/2002,23.97
17/06/2002,24.45
18/06/2002,24.61
19/06/2002,24.4
20/06/2002,24.82
21/06/2002,24.41
24/06/2002,24.53
25/06/2002,25.23
26/06/2002,25.11
27/06/2002,25.43
28/06/2002,25.54
01/07/2002,25.51
02/07/2002,25.72
03/07/2002,25.84
05/07/2002,25.75
08/07/2002,25.12
09/07/2002,25.45
10/07/2002,25.82
11/07/2002,25.94
12/07/2002,26.25
15/07/2002,26.4
16/07/2002,26.13
17/07/2002,26.19
18/07/2002,26.52
19/07/2002,26.85
22/07/2002,26.36
23/07/2002,25.64
24/07/2002,25.59
25/07/2002,25.31
26/07/2002,25.21
29/07/2002,25.17
30/07/2002,26.31
31/07/2002,25.87
01/08/2002,25.16
02/08/2002,25.76
05/08/2002,25.2
06/08/2002,25.82
07/08/2002,25.41
08/08/2002,25.54
09/08/2002,25.68
12/08/2002,26.34
13/08/2002,26.66
14/08/2002,26.47
15/08/2002,27.25
16/08/2002,27.4
19/08/2002,27.79
20/08/2002,27.35
21/08/2002,27.92
22/08/2002,27.37
23/08/2002,27.56
27/08/2002,27.77
28/08/2002,27.56
29/08/2002,27.5
30/08/2002,27.56
03/09/2002,26.67
04/09/2002,26.72
05/09/2002,27.88
06/09/2002,28.42
09/09/2002,28.67
10/09/2002,28.54
11/09/2002,28.51
12/09/2002,27.82
13/09/2002,28.58
16/09/2002,27.39
17/09/2002,28.16
18/09/2002,28.45
19/09/2002,28.46
20/09/2002,28.5
23/09/2002,29.36
24/09/2002,29.68
25/09/2002,29.14
26/09/2002,28.94
27/09/2002,29.04
30/09/2002,29.07
01/10/2002,29.28
02/10/2002,29.06
03/10/2002,28.39
04/10/2002,28.3
07/10/2002,28.5
08/10/2002,28.31
09/10/2002,28.28
10/10/2002,27.93
11/10/2002,28.21
14/10/2002,28.21
15/10/2002,28.68
16/10/2002,28.66
17/10/2002,28.42
18/10/2002,28.3
21/10/2002,28.08
22/10/2002,26.69
23/10/2002,26.9
24/10/2002,26.78
25/10/2002,25.59
28/10/2002,25.77
29/10/2002,25.46
30/10/2002,25.49
31/10/2002,25.75
01/11/2002,25.39
04/11/2002,25.12
05/11/2002,24.09
06/11/2002,23.79
07/11/2002,23.59
08/11/2002,23.62
11/11/2002,24.06
12/11/2002,24.2
13/11/2002,23.13
14/11/2002,22.98
15/11/2002,23.75
18/11/2002,24.09
19/11/2002,24.05
20/11/2002,24.37
21/11/2002,24.52
22/11/2002,25.32
25/11/2002,24.46
26/11/2002,24.82
27/11/2002,25.57
02/12/2002,26.03
03/12/2002,26
04/12/2002,25.59
05/12/2002,26.12
06/12/2002,25.36
09/12/2002,26.24
10/12/2002,26.82
11/12/2002,26.79
12/12/2002,27.43
13/12/2002,28
16/12/2002,28.91
17/12/2002,29.01
18/12/2002,29.95
19/12/2002,29.58
20/12/2002,30
23/12/2002,31.28
24/12/2002,30.93
27/12/2002,31.74
30/12/2002,31.01
31/12/2002,30.12
02/01/2003,30.9
03/01/2003,31.99
06/01/2003,31.78
07/01/2003,30.75
08/01/2003,30.28
09/01/2003,30.74
10/01/2003,29.95
13/01/2003,30.7
14/01/2003,31.13
15/01/2003,31.55
16/01/2003,31.98
17/01/2003,31.83
21/01/2003,32.06
22/01/2003,31.88
23/01/2003,31.21
24/01/2003,33.12
27/01/2003,30.57
28/01/2003,30.87
29/01/2003,31.44
30/01/2003,31.59
31/01/2003,31.07
03/02/2003,30.52
04/02/2003,31.3
05/02/2003,31.43
06/02/2003,31.85
07/02/2003,33.53
10/02/2003,31.86
11/02/2003,32.6
12/02/2003,32.76
13/02/2003,33.38
14/02/2003,33.51
18/02/2003,33.34
19/02/2003,33.06
20/02/2003,32.16
21/02/2003,32.84
24/02/2003,34.03
25/02/2003,32.82
26/02/2003,34.58
27/02/2003,33.86
28/02/2003,33.87
03/03/2003,33.81
04/03/2003,34.2
05/03/2003,33.97
06/03/2003,34.53
07/03/2003,34.88
10/03/2003,34.27
11/03/2003,33.82
12/03/2003,34.57
13/03/2003,32.54
14/03/2003,29.88
17/03/2003,29.86
18/03/2003,28.38
19/03/2003,27.18
20/03/2003,26.54
21/03/2003,23.99
24/03/2003,27.1
25/03/2003,25.97
26/03/2003,26.57
27/03/2003,28.12
28/03/2003,27.45
31/03/2003,28.31
01/04/2003,26.85
02/04/2003,25.89
03/04/2003,26.45
04/04/2003,24.87
07/04/2003,24.7
08/04/2003,25.08
09/04/2003,25.5
10/04/2003,24.48
11/04/2003,24.81
14/04/2003,24.64
15/04/2003,25.01
16/04/2003,24.86
17/04/2003,25.76
22/04/2003,25.72
23/04/2003,24.47
24/04/2003,24.38
25/04/2003,23.81
28/04/2003,23.42
29/04/2003,23.22
30/04/2003,23.91
01/05/2003,23.87
02/05/2003,23.59
06/05/2003,23.56
07/05/2003,24.13
08/05/2003,24.76
09/05/2003,25.31
12/05/2003,25.39
13/05/2003,26.06
14/05/2003,26.7
15/05/2003,26.47
16/05/2003,27.17
19/05/2003,27.23
20/05/2003,26.95
21/05/2003,27.58
22/05/2003,26.83
23/05/2003,26.78
27/05/2003,26.78
28/05/2003,25.82
29/05/2003,26.49
30/05/2003,26.77
02/06/2003,27.97
03/06/2003,27.99
04/06/2003,27.43
05/06/2003,28.43
06/06/2003,28.62
09/06/2003,28.53
10/06/2003,28.87
11/06/2003,28.86
12/06/2003,28.33
13/06/2003,27.51
16/06/2003,27.18
17/06/2003,26.81
18/06/2003,26.13
19/06/2003,26.53
20/06/2003,26.07
23/06/2003,27.13
24/06/2003,26.6
25/06/2003,27.43
26/06/2003,27.32
27/06/2003,27.5
30/06/2003,28.47
01/07/2003,28.54
02/07/2003,28.14
03/07/2003,28.37
07/07/2003,27.72
08/07/2003,27.88
09/07/2003,28.84
10/07/2003,28.87
11/07/2003,29.17
14/07/2003,28.9
15/07/2003,29.04
16/07/2003,28.75
17/07/2003,28.93
18/07/2003,29.25
21/07/2003,28.76
22/07/2003,27.8
23/07/2003,28.11
24/07/2003,28.35
25/07/2003,28.3
28/07/2003,28.09
29/07/2003,28.18
30/07/2003,28.7
31/07/2003,28.68
01/08/2003,30.21
04/08/2003,29.73
05/08/2003,30.38
06/08/2003,29.92
07/08/2003,30.56
08/08/2003,30.3
11/08/2003,30.08
12/08/2003,30.22
13/08/2003,29.17
14/08/2003,28.96
15/08/2003,29.27
18/08/2003,29.08
19/08/2003,28.95
20/08/2003,29.35
21/08/2003,30.08
22/08/2003,30.17
26/08/2003,30.28
27/08/2003,29.86
28/08/2003,30.01
29/08/2003,29.99
02/09/2003,28.06
03/09/2003,28.22
04/09/2003,27.54
05/09/2003,27.61
08/09/2003,27.54
09/09/2003,27.62
10/09/2003,27.87
11/09/2003,27.12
12/09/2003,26.63
15/09/2003,26.64
16/09/2003,26.29
17/09/2003,25.76
18/09/2003,25.56
19/09/2003,25.37
22/09/2003,25.64
23/09/2003,25.6
24/09/2003,26.87
25/09/2003,27.23
26/09/2003,27.06
29/09/2003,27.33
30/09/2003,28.05
01/10/2003,28.37
02/10/2003,28.84
03/10/2003,29.25
06/10/2003,29.41
07/10/2003,29.56
08/10/2003,29.06
09/10/2003,30.5
10/10/2003,31.25
13/10/2003,31.13
14/10/2003,31.11
15/10/2003,31.11
16/10/2003,30.9
17/10/2003,30.08
20/10/2003,29.48
21/10/2003,29.41
22/10/2003,29.2
23/10/2003,29.78
24/10/2003,29.47
27/10/2003,29.12
28/10/2003,28.86
29/10/2003,27.91
30/10/2003,27.83
31/10/2003,28.22
03/11/2003,27.55
04/11/2003,27.29
05/11/2003,28.49
06/11/2003,28.23
07/11/2003,28.65
10/11/2003,28.87
11/11/2003,28.81
12/11/2003,29.26
13/11/2003,29.53
14/11/2003,29.74
17/11/2003,29.06
18/11/2003,30.45
19/11/2003,29.71
20/11/2003,29.63
21/11/2003,29.53
24/11/2003,28.26
25/11/2003,28.04
26/11/2003,28.62
01/12/2003,28.5
02/12/2003,29.1
03/12/2003,29.69
04/12/2003,28.87
05/12/2003,28.83
08/12/2003,30.24
09/12/2003,30.22
10/12/2003,30.25
11/12/2003,29.99
12/12/2003,30.81
15/12/2003,30.78
16/12/2003,30.88
17/12/2003,31.9
18/12/2003,31.26
19/12/2003,30.57
22/12/2003,28.39
23/12/2003,29.98
24/12/2003,29.46
29/12/2003,29.62
