date,price
30/12/2003,30.03
31/12/2003,30.3
05/01/2004,30.44
06/01/2004,30.95
07/01/2004,31.03
08/01/2004,31.97
09/01/2004,31.76
12/01/2004,32.56
13/01/2004,31.94
14/01/2004,31.74
15/01/2004,31.18
16/01/2004,31.75
20/01/2004,32.31
21/01/2004,32.49
22/01/2004,31.62
23/01/2004,31.95
26/01/2004,31.33
27/01/2004,30.7
28/01/2004,30.29
29/01/2004,29.84
30/01/2004,29.68
02/02/2004,30.66
03/02/2004,29.03
04/02/2004,29.14
05/02/2004,29.66
06/02/2004,28.64
09/02/2004,29.44
10/02/2004,30.45
11/02/2004,30.33
12/02/2004,30.4
13/02/2004,31.05
17/02/2004,31.53
18/02/2004,31.43
19/02/2004,31.47
20/02/2004,31.4
23/02/2004,31.66
24/02/2004,31.75
25/02/2004,32.59
26/02/2004,32.5
27/02/2004,33.25
01/03/2004,34.45
02/03/2004,34.05
03/03/2004,33.25
04/03/2004,34.05
05/03/2004,34.32
08/03/2004,33.85
09/03/2004,33.25
10/03/2004,33.17
11/03/2004,33.87
12/03/2004,33.36
15/03/2004,34.9
16/03/2004,34.66
17/03/2004,34.64
18/03/2004,34.28
19/03/2004,34.5
22/03/2004,34.4
23/03/2004,34.61
24/03/2004,34.01
25/03/2004,32.82
26/03/2004,32.87
29/03/2004,32.42
30/03/2004,33.24
31/03/2004,32.38
01/04/2004,32.54
02/04/2004,31.18
05/04/2004,31.26
06/04/2004,32.15
07/04/2004,33.24
08/04/2004,34.03
13/04/2004,33.73
14/04/2004,33.62
15/04/2004,34.3
16/04/2004,34.1
19/04/2004,33.86
20/04/2004,33.29
21/04/2004,33.1
22/04/2004,33.89
23/04/2004,33.22
26/04/2004,33.75
27/04/2004,34.54
28/04/2004,34.31
29/04/2004,35.09
30/04/2004,34.7
04/05/2004,36.29
05/05/2004,37.21
06/05/2004,37.16
07/05/2004,37.47
10/05/2004,36.31
11/05/2004,37.75
12/05/2004,38.43
13/05/2004,38.78
14/05/2004,39.17
17/05/2004,38.95
18/05/2004,37.78
19/05/2004,39.02
20/05/2004,38.12
21/05/2004,37.61
24/05/2004,38.71
25/05/2004,37.48
26/05/2004,37.42
27/05/2004,36.37
28/05/2004,36.87
01/06/2004,39.4
02/06/2004,36.98
03/06/2004,36.44
04/06/2004,35.69
07/06/2004,35.77
08/06/2004,34.9
09/06/2004,35.46
10/06/2004,35.69
14/06/2004,35.23
15/06/2004,35.02
16/06/2004,35.23
17/06/2004,36.22
18/06/2004,35.66
21/06/2004,34.48
22/06/2004,35.15
23/06/2004,34.28
24/06/2004,34.7
25/06/2004,34.37
28/06/2004,33.03
29/06/2004,32.37
30/06/2004,33.97
01/07/2004,35.65
02/07/2004,35.36
06/07/2004,36.55
07/07/2004,36.5
08/07/2004,37.75
09/07/2004,37.4
12/07/2004,36.87
13/07/2004,36.65
14/07/2004,38.24
15/07/2004,38.99
16/07/2004,38.81
19/07/2004,39.13
20/07/2004,38.24
21/07/2004,38.6
22/07/2004,39.4
23/07/2004,39.57
26/07/2004,39.52
27/07/2004,40.04
28/07/2004,41.17
29/07/2004,41.23
30/07/2004,41.74
02/08/2004,41.34
03/08/2004,41.93
04/08/2004,40.92
05/08/2004,42.45
06/08/2004,42.22
09/08/2004,42.91
10/08/2004,42.49
11/08/2004,42.81
12/08/2004,43.44
13/08/2004,44.85
16/08/2004,45
17/08/2004,44.1
18/08/2004,44.12
19/08/2004,45.61
20/08/2004,44.6
23/08/2004,44.2
24/08/2004,42.95
25/08/2004,41.39
26/08/2004,40.62
27/08/2004,40.76
31/08/2004,39.63
01/09/2004,41.39
02/09/2004,42.17
03/09/2004,40.9
07/09/2004,40.62
08/09/2004,40.04
09/09/2004,41.86
10/09/2004,39.66
13/09/2004,40.41
14/09/2004,41.61
15/09/2004,42.03
16/09/2004,41.96
17/09/2004,43.4
20/09/2004,44.2
21/09/2004,44.42
22/09/2004,45.41
23/09/2004,46.03
24/09/2004,46.43
27/09/2004,47.2
28/09/2004,47.6
29/09/2004,47.2
30/09/2004,47.31
01/10/2004,46.72
04/10/2004,47.09
05/10/2004,47.09
06/10/2004,48.12
07/10/2004,48.88
08/10/2004,50.12
11/10/2004,51.27
12/10/2004,52.08
13/10/2004,50.42
14/10/2004,51.31
15/10/2004,51.12
18/10/2004,49.13
19/10/2004,49.35
20/10/2004,50.98
21/10/2004,52
22/10/2004,51.95
25/10/2004,51.19
26/10/2004,50.86
27/10/2004,49.08
28/10/2004,49.02
29/10/2004,48.71
01/11/2004,46.84
02/11/2004,46.05
03/11/2004,46.29
04/11/2004,45.32
05/11/2004,45.12
08/11/2004,44.64
09/11/2004,44.79
10/11/2004,42.57
11/11/2004,42.22
12/11/2004,41.09
15/11/2004,39.32
16/11/2004,41.07
17/11/2004,40.37
18/11/2004,40.57
19/11/2004,42.64
22/11/2004,42.26
23/11/2004,42.25
24/11/2004,42.62
29/11/2004,44.05
30/11/2004,44.23
01/12/2004,44.03
02/12/2004,38.49
03/12/2004,37.78
06/12/2004,38.43
07/12/2004,37.11
08/12/2004,36.9
09/12/2004,38.31
10/12/2004,36.29
13/12/2004,36.19
14/12/2004,37.03
15/12/2004,41.53
16/12/2004,41.49
17/12/2004,43.45
20/12/2004,42.97
21/12/2004,42.89
22/12/2004,40.44
23/12/2004,40.29
29/12/2004,38.93
30/12/2004,39.79
04/01/2005,39.15
05/01/2005,40.86
06/01/2005,43.25
07/01/2005,43.11
10/01/2005,44.71
11/01/2005,43.45
12/01/2005,43.75
13/01/2005,44.42
14/01/2005,45.56
18/01/2005,46.08
19/01/2005,45.29
20/01/2005,44.36
21/01/2005,45.88
24/01/2005,45.93
25/01/2005,46.48
26/01/2005,46.42
27/01/2005,45.9
28/01/2005,45.11
31/01/2005,45.69
01/02/2005,44.54
02/02/2005,43.73
03/02/2005,43.58
04/02/2005,43.47
07/02/2005,42.66
08/02/2005,42.81
09/02/2005,43.08
10/02/2005,44.27
11/02/2005,44.41
14/02/2005,44.86
15/02/2005,44.91
16/02/2005,45.91
17/02/2005,45.38
18/02/2005,45.66
22/02/2005,47.93
23/02/2005,48.11
24/02/2005,49.295
25/02/2005,49.93
28/02/2005,50.32
01/03/2005,50.41
02/03/2005,51.55
03/03/2005,52.24
04/03/2005,52.1
07/03/2005,52.2
08/03/2005,53.01
09/03/2005,53.15
10/03/2005,52.13
11/03/2005,53.28
14/03/2005,53.8
15/03/2005,53.88
16/03/2005,55.42
17/03/2005,55.24
18/03/2005,56.12
21/03/2005,55.36
22/03/2005,54.34
23/03/2005,51.37
24/03/2005,52.3
29/03/2005,51.78
30/03/2005,51.8
31/03/2005,53.13
01/04/2005,55.11
04/04/2005,54.69
05/04/2005,53.84
06/04/2005,54.32
07/04/2005,52.51
08/04/2005,52.07
11/04/2005,52.49
12/04/2005,50.64
13/04/2005,49.79
14/04/2005,50.67
15/04/2005,49.6
18/04/2005,48.86
19/04/2005,50.92
20/04/2005,51.59
21/04/2005,52.59
22/04/2005,53.12
25/04/2005,52.18
26/04/2005,52.32
27/04/2005,50.205
28/04/2005,50.97
29/04/2005,49.08
03/05/2005,49.26
04/05/2005,50.45
05/05/2005,50.62
06/05/2005,49.76
09/05/2005,50.36
10/05/2005,50.16
11/05/2005,48.54
12/05/2005,46.75
13/05/2005,46.89
16/05/2005,47.68
17/05/2005,48.19
18/05/2005,46.59
19/05/2005,47.17
20/05/2005,47.02
23/05/2005,47.1
24/05/2005,47.8
25/05/2005,48.94
26/05/2005,49.24
27/05/2005,49.42
31/05/2005,49.73
01/06/2005,51.47
02/06/2005,50.98
03/06/2005,51.9
06/06/2005,52.5
07/06/2005,51.75
08/06/2005,50.875
09/06/2005,52.785
10/06/2005,51.98
13/06/2005,53.7
14/06/2005,52.98
15/06/2005,53.94
16/06/2005,54.73
17/06/2005,57.23
20/06/2005,57.41
21/06/2005,56.56
22/06/2005,56
23/06/2005,57.58
24/06/2005,57.21
27/06/2005,58.28
28/06/2005,56.56
29/06/2005,55.36
30/06/2005,54.9
01/07/2005,56.41
04/07/2005,57.13
05/07/2005,57.8
06/07/2005,59.29
07/07/2005,58.45
08/07/2005,59
11/07/2005,57.19
12/07/2005,58.92
13/07/2005,57.66
14/07/2005,56.67
15/07/2005,56.98
18/07/2005,56.56
19/07/2005,57.32
20/07/2005,56.31
21/07/2005,55.81
22/07/2005,56.98
25/07/2005,57.79
26/07/2005,57.83
27/07/2005,58.04
28/07/2005,59.45
29/07/2005,59.77
01/08/2005,60.42
02/08/2005,60.65
03/08/2005,59.54
04/08/2005,60.7
05/08/2005,60.73
08/08/2005,63.46
09/08/2005,62.44
10/08/2005,64.46
11/08/2005,66.13
12/08/2005,67.26
15/08/2005,66.79
16/08/2005,65.23
17/08/2005,62.23
18/08/2005,62.95
19/08/2005,64.21
22/08/2005,64.82
23/08/2005,65.64
24/08/2005,66.6
25/08/2005,66.17
26/08/2005,66.23
30/08/2005,67.575
31/08/2005,66.27
01/09/2005,67.26
02/09/2005,64.625
05/09/2005,64.16
06/09/2005,63.61
07/09/2005,62.75
08/09/2005,62.58
09/09/2005,62.62
12/09/2005,60.92
13/09/2005,61.19
14/09/2005,62.73
15/09/2005,61.42
16/09/2005,60.48
19/09/2005,64.22
20/09/2005,64.26
21/09/2005,64.5
22/09/2005,63.93
23/09/2005,62.17
26/09/2005,63.2
27/09/2005,62.13
28/09/2005,62.63
29/09/2005,62.09
30/09/2005,61.7
03/10/2005,61.26
04/10/2005,60.2
05/10/2005,58.63
06/10/2005,57.39
07/10/2005,57.285
10/10/2005,58.33
11/10/2005,59.03
12/10/2005,60.19
13/10/2005,59.86
14/10/2005,58.45
17/10/2005,60.15
18/10/2005,58.76
19/10/2005,58.37
20/10/2005,57.52
21/10/2005,56.94
24/10/2005,57.84
25/10/2005,59.7
26/10/2005,58.39
27/10/2005,58.48
28/10/2005,59.47
31/10/2005,58.21
01/11/2005,58.67
02/11/2005,59.19
03/11/2005,61.31
04/11/2005,59.65
07/11/2005,58.53
08/11/2005,58.16
09/11/2005,56.8
10/11/2005,56.06
11/11/2005,54.51
14/11/2005,54.41
15/11/2005,53.58
16/11/2005,54.15
17/11/2005,53.36
18/11/2005,52.84
21/11/2005,53.51
22/11/2005,54.76
23/11/2005,53.73
24/11/2005,53.41
25/11/2005,53.15
28/11/2005,53.45
29/11/2005,52.16
30/11/2005,53.89
01/12/2005,54.57
02/12/2005,54.91
05/12/2005,55.83
06/12/2005,55.83
07/12/2005,55.27
08/12/2005,57.89
09/12/2005,57.18
12/12/2005,59
13/12/2005,58.84
14/12/2005,59.35
15/12/2005,59.37
16/12/2005,58.11
19/12/2005,56.23
20/12/2005,56.05
21/12/2005,56.05
22/12/2005,56.715
23/12/2005,56.27
28/12/2005,57.49
29/12/2005,58.15
30/12/2005,59.52
03/01/2006,61.285
04/01/2006,61.97
05/01/2006,61.31
06/01/2006,62.43
09/01/2006,62.04
10/01/2006,62.11
11/01/2006,62.1
12/01/2006,62.4
13/01/2006,61.91
16/01/2006,62.04
17/01/2006,64.6
18/01/2006,63.19
19/01/2006,64.23
20/01/2006,64.92
23/01/2006,64.07
24/01/2006,63.27
25/01/2006,62.38
26/01/2006,64.45
27/01/2006,64.95
30/01/2006,66.04
31/01/2006,65.19
01/02/2006,64.78
02/02/2006,62.67
03/02/2006,62.54
06/02/2006,62.37
07/02/2006,60.53
08/02/2006,59.93
09/02/2006,60.13
10/02/2006,59.66
13/02/2006,58.64
14/02/2006,57.68
15/02/2006,56.72
16/02/2006,58.14
17/02/2006,58.41
20/02/2006,59.86
21/02/2006,59.3
22/02/2006,58.28
23/02/2006,59
24/02/2006,60.13
27/02/2006,59.07
28/02/2006,60.66
01/03/2006,61.24
02/03/2006,63.26
03/03/2006,62.69
06/03/2006,60.53
07/03/2006,59.42
08/03/2006,59.2
09/03/2006,59.7
10/03/2006,59.04
13/03/2006,62.01
14/03/2006,63.32
15/03/2006,62.34
16/03/2006,63.73
17/03/2006,62.97
20/03/2006,60.43
21/03/2006,60.95
22/03/2006,61
23/03/2006,62.53
24/03/2006,62.85
27/03/2006,62.89
28/03/2006,64.72
29/03/2006,65.37
30/03/2006,66.31
31/03/2006,66.08
03/04/2006,66.38
04/04/2006,66.38
05/04/2006,67.18
06/04/2006,67.41
07/04/2006,67.315
10/04/2006,68.92
11/04/2006,69.26
12/04/2006,68.88
13/04/2006,70.225
18/04/2006,72.11
19/04/2006,73.3
20/04/2006,72.79
21/04/2006,74.74
24/04/2006,73.09
25/04/2006,73.4
26/04/2006,72.25
27/04/2006,71.015
28/04/2006,72.04
02/05/2006,75.12
03/05/2006,72.68
04/05/2006,71.25
05/05/2006,70.55
08/05/2006,69.67
09/05/2006,70.39
10/05/2006,71.41
11/05/2006,71.78
12/05/2006,70.98
15/05/2006,68.07
16/05/2006,68.33
17/05/2006,66.82
18/05/2006,68.4
19/05/2006,66.99
22/05/2006,67.83
23/05/2006,68.85
24/05/2006,67.23
25/05/2006,69.63
26/05/2006,69.47
30/05/2006,69.49
31/05/2006,68.54
01/06/2006,67.71
02/06/2006,70.1
05/06/2006,69.1
06/06/2006,68.53
07/06/2006,66.65
08/06/2006,67.86
09/06/2006,69.3
12/06/2006,67.94
13/06/2006,65.55
14/06/2006,65.85
15/06/2006,66.26
16/06/2006,66.5
19/06/2006,67
20/06/2006,67
21/06/2006,68.93
22/06/2006,69.98
23/06/2006,69.62
26/06/2006,70.68
27/06/2006,71.14
28/06/2006,71.92
29/06/2006,73.07
30/06/2006,73.39
03/07/2006,73.36
04/07/2006,73.17
05/07/2006,73.7
06/07/2006,73.52
07/07/2006,72.51
10/07/2006,71.99
11/07/2006,72.8
12/07/2006,74.14
13/07/2006,77.46
14/07/2006,75.9
17/07/2006,74.66
18/07/2006,73.47
19/07/2006,72.54
20/07/2006,72.63
21/07/2006,73.01
24/07/2006,73.84
25/07/2006,72.72
26/07/2006,73.8
27/07/2006,75.315
28/07/2006,73.77
31/07/2006,75.89
01/08/2006,76.28
02/08/2006,77.14
03/08/2006,76.79
04/08/2006,76.16
07/08/2006,78.18
08/08/2006,77.83
09/08/2006,77.31
10/08/2006,75.1
11/08/2006,75.39
14/08/2006,73.97
15/08/2006,72.97
16/08/2006,72.04
17/08/2006,70.66
18/08/2006,71.36
21/08/2006,72.36
22/08/2006,71.85
23/08/2006,70.37
24/08/2006,71.985
25/08/2006,71.595
29/08/2006,66.99
30/08/2006,68.81
31/08/2006,68.255
01/09/2006,70.06
04/09/2006,68.62
05/09/2006,66.02
06/09/2006,65.03
07/09/2006,64.83
08/09/2006,63.47
11/09/2006,62.88
12/09/2006,61.39
13/09/2006,61.65
14/09/2006,61.51
15/09/2006,61.28
18/09/2006,62.22
19/09/2006,60.18
20/09/2006,57.625
21/09/2006,59.68
22/09/2006,58.34
25/09/2006,58.68
26/09/2006,58.02
27/09/2006,60.19
28/09/2006,60.31
29/09/2006,60.37
02/10/2006,58.05
03/10/2006,55.91
04/10/2006,57.03
05/10/2006,57.89
06/10/2006,57.83
09/10/2006,58.85
10/10/2006,57.67
11/10/2006,57.03
12/10/2006,58.41
13/10/2006,58.64
16/10/2006,60.2
17/10/2006,59.43
18/10/2006,57.56
19/10/2006,58.91
20/10/2006,57.69
23/10/2006,57.19
24/10/2006,57.48
25/10/2006,59.61
26/10/2006,58.12
27/10/2006,58.55
30/10/2006,56.89
31/10/2006,57.08
01/11/2006,56.84
02/11/2006,55.78
03/11/2006,57.18
06/11/2006,57.65
07/11/2006,56.43
08/11/2006,58.42
09/11/2006,60.02
10/11/2006,58.41
13/11/2006,57.24
14/11/2006,57.25
15/11/2006,58.62
16/11/2006,57.04
17/11/2006,57.57
20/11/2006,58.35
21/11/2006,59.81
22/11/2006,59.53
23/11/2006,59.7
24/11/2006,60.72
27/11/2006,60.99
28/11/2006,61.05
29/11/2006,63.06
30/11/2006,64.49
01/12/2006,65.17
04/12/2006,63.85
05/12/2006,63.69
06/12/2006,63.53
07/12/2006,62.97
08/12/2006,62.69
11/12/2006,62.21
12/12/2006,61.67
13/12/2006,61.69
14/12/2006,62.43
15/12/2006,62.11
18/12/2006,62.1
19/12/2006,61.98
20/12/2006,62.99
21/12/2006,62.21
22/12/2006,62.08
27/12/2006,59.35
28/12/2006,59.2
29/12/2006,59.5
02/01/2007,58.83
03/01/2007,56.16
04/01/2007,52.88
05/01/2007,53.85
08/01/2007,53.78
09/01/2007,53.62
10/01/2007,51.32
11/01/2007,50.05
12/01/2007,51.54
15/01/2007,52.69
16/01/2007,50.9
17/01/2007,51.88
18/01/2007,51.15
19/01/2007,53
22/01/2007,51.23
23/01/2007,55.3
24/01/2007,55.86
25/01/2007,54.55
26/01/2007,55.84
29/01/2007,53.39
30/01/2007,56.25
31/01/2007,57.15
01/02/2007,56.83
02/02/2007,58.47
05/02/2007,58.11
06/02/2007,58.34
07/02/2007,57.2
08/02/2007,57.95
09/02/2007,57.37
12/02/2007,55.16
13/02/2007,56.37
14/02/2007,55.19
15/02/2007,55.27
16/02/2007,57.4
19/02/2007,56.98
20/02/2007,56.32
21/02/2007,58.32
22/02/2007,59.5
23/02/2007,59.51
26/02/2007,59.83
27/02/2007,58.65
28/02/2007,60.78
01/03/2007,61.35
02/03/2007,61.34
05/03/2007,59.41
06/03/2007,60.38
07/03/2007,61.35
08/03/2007,61.2
09/03/2007,59.68
12/03/2007,60.73
13/03/2007,60.98
14/03/2007,61.26
15/03/2007,60.25
16/03/2007,59.96
19/03/2007,60.18
20/03/2007,60.01
21/03/2007,60.58
22/03/2007,62.16
23/03/2007,63.15
26/03/2007,64.26
27/03/2007,66.12
28/03/2007,65.7
29/03/2007,68.19
30/03/2007,68.38
02/04/2007,69.06
03/04/2007,68.21
04/04/2007,69.5
05/04/2007,68.56
10/04/2007,68.01
11/04/2007,68.03
12/04/2007,68.35
13/04/2007,67.85
16/04/2007,66.59
17/04/2007,65.67
18/04/2007,65.68
19/04/2007,65.61
20/04/2007,66.23
23/04/2007,67.73
24/04/2007,66.62
25/04/2007,67.85
26/04/2007,67.51
27/04/2007,67.79
30/04/2007,66.57
01/05/2007,66.13
02/05/2007,65.44
03/05/2007,64.89
04/05/2007,63.85
08/05/2007,65
09/05/2007,64.32
10/05/2007,64.96
11/05/2007,65.71
14/05/2007,65.95
15/05/2007,67.36
16/05/2007,67.855
17/05/2007,69.95
18/05/2007,69.04
21/05/2007,70.52
22/05/2007,68.97
23/05/2007,71.01
24/05/2007,71.57
25/05/2007,70.66
29/05/2007,68.77
30/05/2007,68.18
31/05/2007,69
01/06/2007,69.69
04/06/2007,71.13
05/06/2007,71.28
06/06/2007,71.65
07/06/2007,71.71
08/06/2007,68.66
11/06/2007,69.77
12/06/2007,68.34
13/06/2007,69.42
14/06/2007,71.57
15/06/2007,71.95
18/06/2007,72.5
19/06/2007,72.06
20/06/2007,71.2
21/06/2007,70.96
22/06/2007,72.24
25/06/2007,72.4
26/06/2007,71.37
27/06/2007,71.67
28/06/2007,71.62
29/06/2007,72.69
02/07/2007,74.5
03/07/2007,74.55
04/07/2007,74.5
05/07/2007,76.23
06/07/2007,76.53
09/07/2007,77.18
10/07/2007,77.74
11/07/2007,76.99
12/07/2007,77.85
13/07/2007,78.51
16/07/2007,77.71
17/07/2007,77.56
18/07/2007,78.32
19/07/2007,79.35
20/07/2007,79.11
23/07/2007,78.49
24/07/2007,75.58
25/07/2007,77.23
26/07/2007,75.51
27/07/2007,76.67
30/07/2007,76.11
31/07/2007,77.44
01/08/2007,76.06
02/08/2007,76.08
03/08/2007,74.69
06/08/2007,71.02
07/08/2007,71.14
08/08/2007,70.95
09/08/2007,70
10/08/2007,70.28
13/08/2007,69.86
14/08/2007,70.26
15/08/2007,70.97
16/08/2007,69.61
17/08/2007,69.11
20/08/2007,68.8
21/08/2007,68.23
22/08/2007,67.97
23/08/2007,69.17
24/08/2007,69.9
28/08/2007,69.57
29/08/2007,71.24
30/08/2007,71.91
31/08/2007,72.4
03/09/2007,73.12
04/09/2007,74.93
05/09/2007,75.33
06/09/2007,75.59
07/09/2007,75.54
10/09/2007,76.43
11/09/2007,76.9
12/09/2007,77.73
13/09/2007,78.2
14/09/2007,77.43
17/09/2007,77.27
18/09/2007,78.42
19/09/2007,78.6
20/09/2007,78.48
21/09/2007,78.37
24/09/2007,77.53
25/09/2007,76.62
26/09/2007,77.36
27/09/2007,80.12
28/09/2007,79.49
01/10/2007,78
02/10/2007,77.76
03/10/2007,77.58
04/10/2007,79.58
05/10/2007,79.2
08/10/2007,76.82
09/10/2007,77.58
10/10/2007,78.91
11/10/2007,80.67
12/10/2007,81
15/10/2007,83.62
16/10/2007,84.58
17/10/2007,83.87
18/10/2007,85.55
19/10/2007,83.83
22/10/2007,83.09
23/10/2007,82.43
24/10/2007,84.505
25/10/2007,86.915
26/10/2007,88.35
29/10/2007,89.87
30/10/2007,86.91
31/10/2007,91.26
01/11/2007,90.39
02/11/2007,92.43
05/11/2007,91.63
06/11/2007,93.93
07/11/2007,93.37
08/11/2007,93.03
09/11/2007,92.54
12/11/2007,91.04
13/11/2007,88.95
14/11/2007,91.13
15/11/2007,91.18
16/11/2007,91.53
19/11/2007,92.48
20/11/2007,95.51
21/11/2007,95.09
22/11/2007,94.4
23/11/2007,95.81
26/11/2007,94.48
27/11/2007,93.46
28/11/2007,91.36
29/11/2007,90.87
30/11/2007,88.98
03/12/2007,90.57
04/12/2007,89.7
05/12/2007,87.96
06/12/2007,90.315
07/12/2007,88.17
10/12/2007,87.07
11/12/2007,88.12
12/12/2007,88.11
13/12/2007,91.79
14/12/2007,91.69
17/12/2007,91.45
18/12/2007,90.31
19/12/2007,91.53
20/12/2007,90.53
21/12/2007,92.33
24/12/2007,92.42
27/12/2007,95.43
28/12/2007,94.3
31/12/2007,94.47
02/01/2008,97.56
03/01/2008,97.91
04/01/2008,96.94
07/01/2008,94.56
08/01/2008,95.37
09/01/2008,94.58
10/01/2008,92.84
11/01/2008,90.96
14/01/2008,92.74
15/01/2008,90.43
16/01/2008,89.22
17/01/2008,88.61
18/01/2008,89.54
21/01/2008,87.88
22/01/2008,88.15
23/01/2008,87.37
24/01/2008,89.36
25/01/2008,91.26
28/01/2008,91.83
29/01/2008,93.225
30/01/2008,92.77
31/01/2008,92.59
01/02/2008,90.12
04/02/2008,91.19
05/02/2008,89.43
06/02/2008,88.25
07/02/2008,89.45
08/02/2008,92.55
11/02/2008,94.24
12/02/2008,93.29
13/02/2008,94.2
14/02/2008,96.35
15/02/2008,96.15
18/02/2008,96.15
19/02/2008,98.67
20/02/2008,99.94
21/02/2008,95.24
22/02/2008,97.09
25/02/2008,98.15
26/02/2008,99.64
27/02/2008,98.6
28/02/2008,101.22
29/02/2008,100.28
03/03/2008,101.14
04/03/2008,98.55
05/03/2008,102.77
06/03/2008,103.585
07/03/2008,103.97
10/03/2008,105.74
11/03/2008,106.81
12/03/2008,108.18
13/03/2008,109.05
14/03/2008,108.88
17/03/2008,104.47
18/03/2008,105.81
19/03/2008,101.89
20/03/2008,100.64
25/03/2008,100.49
26/03/2008,103.48
27/03/2008,103.87
28/03/2008,102.16
31/03/2008,98.9
01/04/2008,98.84
02/04/2008,102.67
03/04/2008,101.91
04/04/2008,103.98
07/04/2008,106.07
08/04/2008,105.67
09/04/2008,107.43
10/04/2008,107.19
11/04/2008,107.91
14/04/2008,109.19
15/04/2008,111.09
16/04/2008,112.4
17/04/2008,111.87
18/04/2008,112.02
21/04/2008,112.7
22/04/2008,115.31
23/04/2008,115.54
24/04/2008,113.47
25/04/2008,116.28
28/04/2008,115.81
29/04/2008,112.58
30/04/2008,110.88
01/05/2008,108.07
02/05/2008,112.87
06/05/2008,119.49
07/05/2008,121.18
08/05/2008,122.21
09/05/2008,124.29
12/05/2008,121.42
13/05/2008,123.47
14/05/2008,120.7
15/05/2008,121
16/05/2008,123
19/05/2008,122.82
20/05/2008,124.95
21/05/2008,129.96
22/05/2008,127.73
23/05/2008,129.06
27/05/2008,126.51
28/05/2008,130.41
29/05/2008,126.65
30/05/2008,128.265
02/06/2008,127.95
03/06/2008,124.2
04/06/2008,120.85
05/06/2008,127.3
06/06/2008,136.6
09/06/2008,134.47
10/06/2008,131.55
11/06/2008,135.44
12/06/2008,136.02
13/06/2008,133.05
16/06/2008,130.51
17/06/2008,129.82
18/06/2008,132.57
19/06/2008,130.1
20/06/2008,133.08
23/06/2008,135.5
24/06/2008,135.49
25/06/2008,133.53
26/06/2008,138.74
27/06/2008,139.07
30/06/2008,138.29
01/07/2008,139.53
02/07/2008,143.11
03/07/2008,145.36
04/07/2008,142.75
07/07/2008,140.16
08/07/2008,135.05
09/07/2008,133.99
10/07/2008,140.36
11/07/2008,142.33
14/07/2008,142.95
15/07/2008,137.84
16/07/2008,134.27
17/07/2008,129.16
18/07/2008,128.11
21/07/2008,131.57
22/07/2008,127.43
23/07/2008,124.78
24/07/2008,126.25
25/07/2008,124.12
28/07/2008,125.68
29/07/2008,121.94
30/07/2008,126.74
31/07/2008,123.61
01/08/2008,123.6
04/08/2008,118.84
05/08/2008,115.88
